deveui,epoch,Leq,Lmin,Lmax,L10,L50,L90,L95,nMeas,Temp,Vbat,dur,timestamp
70b3d507800007d8,1720973697000,49.7,48.9,51.5,50.0,49.5,49.5,49.0,902,25.625,3.51,15,2024-07-14T16:14:57.000Z
70b3d507800007d8,1720972798000,49.5,48.6,51.3,50.0,49.5,49.0,49.0,903,26.875,3.54,15,2024-07-14T15:59:58.000Z
70b3d507800007d8,1720971897000,48.9,48.0,50.2,49.5,49.0,48.5,48.5,903,26.875,3.49,15,2024-07-14T15:44:57.000Z
70b3d507800007d8,1720970997000,48.8,48.1,50.0,49.0,49.0,48.5,48.5,902,27.5,3.52,15,2024-07-14T15:29:57.000Z
70b3d507800007d8,1720970098000,48.9,48.0,50.3,49.5,49.0,48.5,48.5,903,26.875,3.53,15,2024-07-14T15:14:58.000Z
70b3d507800007d8,1720969197000,48.6,47.6,49.9,49.0,48.5,48.0,48.0,902,26.875,3.53,15,2024-07-14T14:59:57.000Z
70b3d507800007d8,1720968298000,48.6,47.9,49.4,49.0,48.5,48.5,48.0,903,26.875,3.54,15,2024-07-14T14:44:58.000Z
70b3d507800007d8,1720967397000,48.4,47.6,49.2,48.5,48.5,48.0,48.0,903,27.5,3.51,15,2024-07-14T14:29:57.000Z
70b3d507800007d8,1720966497000,48.6,47.7,50.0,49.0,48.5,48.0,48.0,902,26.875,3.52,15,2024-07-14T14:14:57.000Z
70b3d507800007d8,1720965598000,48.5,47.5,49.9,49.0,48.5,48.0,48.0,903,27.5,3.56,15,2024-07-14T13:59:58.000Z
70b3d507800007d8,1720964697000,48.8,48.0,49.8,49.0,49.0,48.5,48.5,902,27.5,3.56,15,2024-07-14T13:44:57.000Z
70b3d507800007d8,1720963798000,48.6,47.5,49.8,49.0,48.5,48.0,48.0,903,27.5,3.56,15,2024-07-14T13:29:58.000Z
70b3d507800007d8,1720962897000,47.9,47.2,48.8,48.5,48.0,47.5,47.5,902,27.5,3.56,15,2024-07-14T13:14:57.000Z
70b3d507800007d8,1720961998000,48.0,47.1,49.0,48.5,48.0,47.5,47.5,903,26.875,3.56,15,2024-07-14T12:59:58.000Z
70b3d507800007d8,1720960198000,48.7,47.7,50.1,49.0,48.5,48.0,48.0,903,26.25,3.56,15,2024-07-14T12:29:58.000Z
70b3d507800007d8,1720959297000,48.2,47.1,49.6,48.5,48.0,48.0,47.5,902,25.625,3.56,15,2024-07-14T12:14:57.000Z
70b3d507800007d8,1720958398000,47.6,46.5,49.4,48.5,47.5,47.0,47.0,902,25.625,3.56,15,2024-07-14T11:59:58.000Z
70b3d507800007d8,1720957498000,47.8,46.3,49.2,48.5,48.0,47.5,47.0,903,25.625,3.56,15,2024-07-14T11:44:58.000Z
70b3d507800007d8,1720956597000,47.7,46.8,49.2,48.0,47.5,47.5,47.0,902,25.625,3.55,15,2024-07-14T11:29:57.000Z
70b3d507800007d8,1720955698000,47.5,46.5,48.3,48.0,47.5,47.0,47.0,902,25.0,3.55,15,2024-07-14T11:14:58.000Z
70b3d507800007d8,1720954798000,46.9,46.2,48.1,47.5,47.0,46.5,46.5,903,25.0,3.56,15,2024-07-14T10:59:58.000Z
70b3d507800007d8,1720953897000,46.9,46.2,48.0,47.0,47.0,46.5,46.5,902,25.0,3.56,15,2024-07-14T10:44:57.000Z
70b3d507800007d8,1720952998000,47.3,46.4,49.1,47.5,47.0,47.0,46.5,902,25.625,3.56,15,2024-07-14T10:29:58.000Z
70b3d507800007d8,1720952098000,47.4,46.4,48.8,48.0,47.5,47.0,47.0,903,26.875,3.56,15,2024-07-14T10:14:58.000Z
70b3d507800007d8,1720950298000,46.5,45.6,48.4,47.0,46.5,46.0,46.0,902,32.5,3.57,15,2024-07-14T09:44:58.000Z
70b3d507800007d8,1720949398000,45.9,45.1,46.9,46.0,46.0,45.5,45.5,903,31.25,3.56,15,2024-07-14T09:29:58.000Z
70b3d507800007d8,1720948497000,45.8,45.0,51.6,46.0,45.5,45.5,45.5,902,29.375,3.55,15,2024-07-14T09:14:57.000Z
70b3d507800007d8,1720947598000,45.9,45.3,46.6,46.0,46.0,45.5,45.5,902,24.375,3.54,15,2024-07-14T08:59:58.000Z
70b3d507800007d8,1720946698000,45.8,45.2,46.5,46.0,46.0,45.5,45.5,902,23.125,3.54,15,2024-07-14T08:44:58.000Z
70b3d507800007d8,1720945798000,45.8,45.0,46.7,46.0,45.5,45.5,45.5,902,21.875,3.54,15,2024-07-14T08:29:58.000Z
70b3d507800007d8,1720944898000,45.7,45.0,46.6,46.0,45.5,45.5,45.5,902,21.25,3.54,15,2024-07-14T08:14:58.000Z
70b3d507800007d8,1720943998000,45.5,44.9,46.8,46.0,45.5,45.0,45.0,902,20.625,3.53,15,2024-07-14T07:59:58.000Z
